mouseEntryTime,mouseName,mouseRFID,tunnelID,taskType,phaseID,pGo,Stim. freq (Hz),Stim. amp,ITI,stimulusType,stimulusSide,stimulusTime,stimDuration(sec),timeout(sec),trialType,responseWindow(sec),mouseResponse,responseTimes,isLickBeforeStimulus,autoReward,punishment,preLicks,rand_delay_after_cue,ITI_blocks,cueStartTime,is_water,start_delay_min,start_delay_max,out_resp_prelick
2023-06-05 10:07:20.514586,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948843.1343706, 1685948843.687022, 1685948843.8880138, 1685948843.9887726, 1685948844.0895166, 1685948844.1902323, 1685948844.290991, 1685948844.391637, 1685948844.5925484, 1685948844.693233, 1685948844.7938926, 1685948844.994768, 1685948845.095517, 1685948845.196247, 1685948845.4975128]",True,,,"[1685948841.8792515, 1685948841.9301784, 1685948841.9810796, 1685948842.075941, 1685948842.1264844, 1685948842.1922822, 1685948842.5320368, 1685948842.5825548]",0.75,15,1685948841.8790805,1,0.75,0.75,0.0
2023-06-05 10:07:33.303427,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685948854.6601837, 1685948854.7753496, 1685948854.8258822, 1685948854.876266, 1685948854.9826639, 1685948855.2698681, 1685948855.3203855, 1685948855.3709683, 1685948855.4216967]",0.75,15,1685948854.6600096,0,0.75,0.75,0.0
2023-06-05 10:07:46.841663,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948869.2503483, 1685948869.7019093, 1685948869.9033952, 1685948870.0041056, 1685948870.104749, 1685948870.205428, 1685948870.306129, 1685948870.4068685, 1685948870.5075724, 1685948870.6082888, 1685948870.7090504, 1685948870.8097672, 1685948871.0106978, 1685948871.1114445, 1685948871.3123791, 1685948871.4130914, 1685948871.7143514]",True,,,"[1685948868.199632, 1685948868.420188, 1685948868.5104516, 1685948868.5610864, 1685948868.611618, 1685948868.7027428, 1685948868.7533045]",0.75,15,1685948868.199467,1,0.75,0.75,0.0
2023-06-05 10:07:56.277178,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685948877.6358256, 1685948877.6863585, 1685948878.2342222, 1685948878.284764, 1685948878.3352249, 1685948878.3857405, 1685948878.4363697]",0.75,15,1685948877.635656,0,0.75,0.75,0.0
2023-06-05 10:08:12.327520,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685948893.9559698, 1685948894.0065696, 1685948894.056983, 1685948894.1075146, 1685948894.379969, 1685948894.4305177, 1685948894.4810655]",0.75,15,1685948893.685348,0,0.75,0.75,0.0
2023-06-05 10:08:24.884340,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948907.5164547, 1685948908.1682475, 1685948908.2688978, 1685948908.3695323, 1685948908.4702485, 1685948908.5709963, 1685948908.6716547, 1685948908.7723155, 1685948908.872983, 1685948908.9736416, 1685948909.0743198, 1685948909.1750271, 1685948909.2757044, 1685948909.3764029, 1685948909.477085, 1685948909.577787, 1685948909.9790986]",True,,,"[1685948906.430946, 1685948906.5117407, 1685948906.8639243, 1685948906.914442, 1685948906.9649222]",0.75,15,1685948906.2414749,1,0.75,0.75,0.0
2023-06-05 10:08:34.334361,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948916.8860774, 1685948917.237292, 1685948917.3379638, 1685948917.4386072, 1685948917.539236, 1685948917.639876, 1685948917.840718, 1685948917.9413872, 1685948918.0420246, 1685948918.142564, 1685948918.2431135, 1685948918.3436744, 1685948918.4443345, 1685948918.5449615, 1685948918.6456127, 1685948918.7462547, 1685948918.8469098, 1685948918.947563, 1685948919.048202, 1685948919.349277, 1685948919.449889]",True,,,"[1685948915.6923711, 1685948916.0560374, 1685948916.1065912, 1685948916.186344, 1685948916.3843057, 1685948916.4348526]",0.75,15,1685948915.6921947,1,0.75,0.75,0.0
2023-06-05 10:08:43.789770,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948926.2983649, 1685948926.950242, 1685948927.0509543, 1685948927.1515527, 1685948927.2522008, 1685948927.4530203, 1685948927.553631, 1685948927.6542692, 1685948927.7549217, 1685948927.855561, 1685948927.956243, 1685948928.0568755, 1685948928.1575003, 1685948928.2581887, 1685948928.3588436, 1685948928.4594896, 1685948928.5601246, 1685948928.6607888, 1685948928.7613995, 1685948928.861985]",True,,,"[1685948925.26142, 1685948925.3165462, 1685948925.3668787, 1685948925.417401, 1685948925.4678583, 1685948925.5183897, 1685948925.5751941, 1685948925.6257312, 1685948925.676194, 1685948925.7267373, 1685948925.777185, 1685948925.82772]",0.75,15,1685948925.1470969,1,0.75,0.75,0.0
2023-06-05 10:08:53.223174,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685948934.5796585, 1685948934.6302, 1685948934.8597999, 1685948934.9103107, 1685948934.9608018, 1685948935.0198457, 1685948935.0703814, 1685948935.120862, 1685948935.171368, 1685948935.2218547, 1685948935.2723558, 1685948935.3228695, 1685948935.3741152]",0.75,15,1685948934.5794892,0,0.75,0.75,0.0
2023-06-05 10:09:16.486553,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948958.6958575, 1685948959.146981, 1685948959.3477588, 1685948959.5486329, 1685948959.6491885, 1685948959.7498076, 1685948959.8504379, 1685948959.951293, 1685948960.0519183, 1685948960.1524997, 1685948960.2531185, 1685948960.353715, 1685948960.4543202, 1685948960.5549276, 1685948960.7557724, 1685948960.8564231, 1685948960.9570398, 1685948961.2616808, 1685948961.3624055, 1685948961.5633547]",True,,,"[1685948957.8456898, 1685948957.8962185, 1685948957.9466121, 1685948958.131598, 1685948958.182028, 1685948958.2323742, 1685948958.2828236]",0.75,15,1685948957.8455153,1,0.75,0.75,0.0
2023-06-05 10:09:25.930427,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948968.2473216, 1685948968.7989898, 1685948968.8997436, 1685948969.0004237, 1685948969.1012323, 1685948969.2018995, 1685948969.302491, 1685948969.5033355, 1685948969.604001, 1685948969.7046807, 1685948969.8054533, 1685948970.1071134, 1685948970.2084088, 1685948970.3091624, 1685948970.4098876, 1685948970.510635, 1685948970.6115088, 1685948970.8123903, 1685948970.913079, 1685948971.0137324]",True,,,"[1685948967.296765, 1685948967.418938, 1685948967.4998124, 1685948967.5504158, 1685948967.6008885, 1685948967.6514828, 1685948967.7020416, 1685948967.7610385, 1685948967.811774, 1685948967.8623998, 1685948967.9129627, 1685948967.9635904]",0.75,15,1685948967.296597,1,0.75,0.75,0.0
2023-06-05 10:09:35.383448,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685948976.74989, 1685948976.800518, 1685948976.85119, 1685948976.9027505, 1685948976.9531486, 1685948977.0035708, 1685948977.2281678, 1685948977.3139942, 1685948977.3644931, 1685948977.414996, 1685948977.4707062, 1685948977.5214443]",0.75,15,1685948976.7497115,0,0.75,0.75,0.0
2023-06-05 10:09:41.782175,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685948984.0130498, 1685948984.5652466, 1685948984.6660101, 1685948984.766755, 1685948984.8674667, 1685948984.9681942, 1685948985.0689316, 1685948985.1696875, 1685948985.2704446, 1685948985.3712826, 1685948985.4719245, 1685948985.5725527, 1685948985.6731782, 1685948985.7738845, 1685948985.8746073, 1685948985.9753168, 1685948986.2765799, 1685948986.3773131, 1685948986.5784004, 1685948986.679123, 1685948986.7798796, 1685948986.8806026]",True,,,"[1685948983.2458124, 1685948983.2963967, 1685948983.3468306, 1685948983.3974018, 1685948983.4479084, 1685948983.4986455, 1685948983.5492961, 1685948983.6001377, 1685948983.690988, 1685948983.7418125, 1685948983.8615406]",0.75,15,1685948983.1483934,1,0.75,0.75,0.0
2023-06-05 10:10:22.860366,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949025.1116085, 1685949025.564173, 1685949025.6649034, 1685949025.765601, 1685949025.8662984, 1685949025.9670098, 1685949026.0677507, 1685949026.2687414, 1685949026.3694284, 1685949026.47021, 1685949026.5709276, 1685949026.671559, 1685949026.7722, 1685949026.9732144, 1685949027.0739856, 1685949027.174738, 1685949027.3757858, 1685949027.5767858, 1685949027.9783041]",True,,,"[1685949024.2193189, 1685949024.305378, 1685949024.43913, 1685949024.4896083, 1685949024.6101441, 1685949024.731203, 1685949024.859715, 1685949024.910215, 1685949024.960649]",0.75,15,1685949024.219142,1,0.75,0.75,0.0
2023-06-05 10:10:44.206567,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949045.566324, 1685949045.7195938, 1685949045.9513643, 1685949046.0536604, 1685949046.1742759, 1685949046.2248437, 1685949046.2753034, 1685949046.3259974]",0.75,15,1685949045.5661516,0,0.75,0.75,0.0
2023-06-05 10:11:07.983117,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949069.3500283, 1685949069.5326424, 1685949069.6135926, 1685949069.6642826, 1685949069.7146726, 1685949069.9183989, 1685949069.998816, 1685949070.04979, 1685949070.1007984]",0.75,15,1685949069.3498573,0,0.75,0.75,0.0
2023-06-05 10:11:17.529258,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949079.3578093, 1685949079.408461, 1685949079.4590197, 1685949079.528171, 1685949079.578757, 1685949079.6297696, 1685949079.680621]",0.75,15,1685949078.8884645,0,0.75,0.75,0.0
2023-06-05 10:11:37.669471,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949099.109192, 1685949099.1599553, 1685949099.2322936, 1685949099.2828572, 1685949099.448575, 1685949099.7693393, 1685949099.8201914]",0.75,15,1685949099.0371692,0,0.75,0.75,0.0
2023-06-05 10:11:44.066353,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949107.100514, 1685949107.6534436, 1685949107.8544445, 1685949107.955243, 1685949108.0560176, 1685949108.156792, 1685949108.2575002, 1685949108.3582392, 1685949108.4590023, 1685949108.5597625, 1685949108.6604452, 1685949108.7611852, 1685949108.9620528, 1685949109.0628126, 1685949109.1634917]",False,,,[],0.75,15,1685949105.4486694,1,0.75,0.75,0.0
2023-06-05 10:11:53.516524,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949115.7700324, 1685949116.1215801, 1685949116.222338, 1685949116.3229632, 1685949116.4236019, 1685949116.524325, 1685949116.6250079, 1685949116.72568, 1685949116.8263662, 1685949116.9270215, 1685949117.030219, 1685949117.1309638, 1685949117.2316182, 1685949117.3323207, 1685949117.4330266, 1685949117.633994, 1685949117.734799, 1685949117.8356223, 1685949117.9364107, 1685949118.0372858, 1685949118.1381395, 1685949118.239038, 1685949118.339917, 1685949118.5409112]",True,,,"[1685949114.9346378, 1685949114.9852312, 1685949115.0750308, 1685949115.2813847, 1685949115.3663676, 1685949115.4169369, 1685949115.4673495, 1685949115.5178988, 1685949115.5684173, 1685949115.6189644]",0.75,15,1685949114.88393,1,0.75,0.75,0.0
2023-06-05 10:12:03.014862,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949125.3827007, 1685949125.8342743, 1685949125.9350564, 1685949126.0357776, 1685949126.136515, 1685949126.2372055, 1685949126.337957, 1685949126.4387124, 1685949126.539715, 1685949126.640395, 1685949126.741175, 1685949126.841809, 1685949126.9424741, 1685949127.0431173, 1685949127.1438415, 1685949127.2445447, 1685949127.3453817, 1685949127.4461746, 1685949127.5468407, 1685949127.647641, 1685949127.7484634, 1685949127.849436, 1685949127.9501736, 1685949128.0509112, 1685949128.1516025]",True,,,"[1685949124.3996027, 1685949124.631167, 1685949124.681712, 1685949124.7320755, 1685949124.7826598, 1685949124.8330224, 1685949124.8835704, 1685949124.933923, 1685949124.984524, 1685949125.0809093, 1685949125.1314547]",0.75,15,1685949124.3994246,1,0.75,0.75,0.0
2023-06-05 10:12:12.519709,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949134.8806853, 1685949135.4325542, 1685949135.533363, 1685949135.6343775, 1685949135.7350893, 1685949135.83582, 1685949135.9365222, 1685949136.037246, 1685949136.1379533, 1685949136.2389407, 1685949136.3397167, 1685949136.4403675, 1685949136.5410168, 1685949136.641735, 1685949136.7425752, 1685949136.8433175, 1685949136.9440937, 1685949137.0448945, 1685949137.1457005, 1685949137.2464385, 1685949137.347246, 1685949137.4480624, 1685949137.5488553, 1685949137.6498303]",True,,,"[1685949133.9053981, 1685949133.956082, 1685949134.0065145, 1685949134.0570538, 1685949134.1074862, 1685949134.1580377, 1685949134.2084873, 1685949134.259738, 1685949134.3766546, 1685949134.427232, 1685949134.4776683, 1685949134.5281901, 1685949134.5786514, 1685949134.6295507]",0.75,15,1685949133.9052155,1,0.75,0.75,0.0
2023-06-05 10:12:22.007899,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949143.393349, 1685949143.5220966, 1685949143.5812502, 1685949143.6318123, 1685949143.6874156, 1685949143.7380064, 1685949143.7885861, 1685949143.8398726, 1685949143.8902652, 1685949143.9408963, 1685949143.991491, 1685949144.0422595, 1685949144.0928426, 1685949144.143692]",0.75,15,1685949143.3931718,0,0.75,0.75,0.0
2023-06-05 10:12:36.402805,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949159.1401424, 1685949159.69212, 1685949159.7930415, 1685949159.8939679, 1685949159.9948468, 1685949160.095623, 1685949160.1963217, 1685949160.2971213, 1685949160.397922, 1685949160.4989262, 1685949160.5995505, 1685949160.7002091, 1685949160.8009238, 1685949160.9015603, 1685949161.0022407, 1685949161.2034297, 1685949161.3046951, 1685949161.405567]",True,,,"[1685949157.8033593, 1685949157.974638, 1685949158.0299525, 1685949158.0802896, 1685949158.131014, 1685949158.181466, 1685949158.3619368, 1685949158.4124715]",0.75,15,1685949157.7889977,1,0.75,0.75,0.0
2023-06-05 10:12:45.872134,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949168.217063, 1685949168.6689537, 1685949168.7696533, 1685949168.870363, 1685949168.9711607, 1685949169.071855, 1685949169.1725764, 1685949169.2732723, 1685949169.3739882, 1685949169.4747264, 1685949169.5754714, 1685949169.6762545, 1685949169.7770357, 1685949169.9780207, 1685949170.0788078, 1685949170.1794102, 1685949170.2801385, 1685949170.3808796, 1685949170.5819027, 1685949170.6826534, 1685949170.7833602, 1685949170.8841503, 1685949170.984891]",True,,,"[1685949167.2400877, 1685949167.290643, 1685949167.341112, 1685949167.4600246, 1685949167.5105815, 1685949167.5610638, 1685949167.6116066, 1685949167.6621153, 1685949167.7126412, 1685949167.7631195, 1685949167.8137205, 1685949167.8643534, 1685949167.9149785, 1685949167.9655948]",0.75,15,1685949167.2399168,1,0.75,0.75,0.0
2023-06-05 10:12:55.346822,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949177.6659026, 1685949178.2178097, 1685949178.3187065, 1685949178.4193091, 1685949178.5199466, 1685949178.6205919, 1685949178.7213469, 1685949178.8220868, 1685949178.9228094, 1685949179.0235536, 1685949179.1242704, 1685949179.2250056, 1685949179.325799, 1685949179.4265823, 1685949179.52732, 1685949179.628033, 1685949179.7287085, 1685949179.8292642, 1685949180.0302556, 1685949180.1311111, 1685949180.3320565, 1685949180.432739]",True,,,"[1685949176.7152789, 1685949176.7658536, 1685949176.816312, 1685949176.8669233, 1685949176.9173079, 1685949176.9679112, 1685949177.0880466, 1685949177.1386318, 1685949177.189079, 1685949177.2395616, 1685949177.2899947, 1685949177.3405428, 1685949177.391046]",0.75,15,1685949176.715112,1,0.75,0.75,0.0
2023-06-05 10:13:04.776043,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949186.1366556, 1685949186.1872182, 1685949186.2377348, 1685949186.3123672, 1685949186.3629644, 1685949186.4134874, 1685949186.4643128, 1685949186.5147283, 1685949186.5656104, 1685949186.6161063, 1685949186.6669445, 1685949186.878612, 1685949186.9293988]",0.75,15,1685949186.136482,0,0.75,0.75,0.0
2023-06-05 10:13:11.158969,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949193.3801692, 1685949193.8313825, 1685949193.931889, 1685949194.0324926, 1685949194.1331632, 1685949194.2343304, 1685949194.3355052, 1685949194.4362307, 1685949194.5369513, 1685949194.6376886, 1685949194.7384486, 1685949194.8391821, 1685949194.9398396, 1685949195.0405784, 1685949195.1413457, 1685949195.2420545, 1685949195.3427505, 1685949195.4434485, 1685949195.544161, 1685949195.745057, 1685949195.845741, 1685949196.0466764, 1685949196.1473773, 1685949196.2481353]",True,,,"[1685949192.5300083, 1685949192.6521459, 1685949192.7025976, 1685949192.7530918, 1685949192.8036165, 1685949192.854149, 1685949192.904688, 1685949192.9551766, 1685949193.0362742, 1685949193.0868192]",0.75,15,1685949192.5298393,1,0.75,0.75,0.0
2023-06-05 10:13:24.613617,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949205.9750552, 1685949206.0256631, 1685949206.0761688, 1685949206.127007, 1685949206.1774836, 1685949206.2869623, 1685949206.355314, 1685949206.4058392, 1685949206.6121507, 1685949206.6626043, 1685949206.713138, 1685949206.7638884]",0.75,15,1685949205.974877,0,0.75,0.75,0.0
2023-06-05 10:13:31.476903,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949213.7423034, 1685949214.2941136, 1685949214.3950741, 1685949214.4957643, 1685949214.596537, 1685949214.6972632, 1685949214.7981942, 1685949214.8988292, 1685949214.999612, 1685949215.1003294, 1685949215.2010326, 1685949215.3016438, 1685949215.5026884, 1685949215.6036582, 1685949215.704415, 1685949216.005798, 1685949216.1068103, 1685949216.408207, 1685949216.5088432, 1685949216.6094527]",True,,,"[1685949212.9442801, 1685949212.9948661, 1685949213.1017137, 1685949213.1522665, 1685949213.2027035, 1685949213.2533088, 1685949213.3037975, 1685949213.5408404, 1685949213.5913565]",0.75,15,1685949212.8538747,1,0.75,0.75,0.0
2023-06-05 10:13:40.972259,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949222.4496176, 1685949222.5258574, 1685949222.5772297, 1685949222.6275866, 1685949222.6779647, 1685949222.7283075, 1685949222.7786062, 1685949222.9498281, 1685949223.0009615, 1685949223.0513606, 1685949223.1020322]",0.75,15,1685949222.3404944,0,0.75,0.75,0.0
2023-06-05 10:13:47.364479,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949228.748183, 1685949228.7987068, 1685949228.9413998, 1685949228.9919488, 1685949229.0424356, 1685949229.0929806]",0.75,15,1685949228.7480075,0,0.75,0.75,0.0
2023-06-05 10:13:58.060946,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949240.5756874, 1685949241.3278656, 1685949241.4284103, 1685949241.5290277, 1685949241.6296227, 1685949241.7302213, 1685949241.830921, 1685949242.1319287, 1685949242.2325716, 1685949242.3332033, 1685949242.4338574, 1685949242.5345354, 1685949242.6351464, 1685949242.7357483, 1685949242.83651, 1685949242.937172, 1685949243.0378087]",False,,,[],0.75,15,1685949239.424897,1,0.75,0.75,0.0
2023-06-05 10:14:07.511755,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949249.7327938, 1685949250.2841997, 1685949250.3849099, 1685949250.485647, 1685949250.586375, 1685949250.687106, 1685949250.7877958, 1685949250.8885372, 1685949251.1896188, 1685949251.2903364, 1685949251.3912747, 1685949251.4919982, 1685949251.6929414, 1685949251.793653, 1685949251.8943632, 1685949251.9950106, 1685949252.0957081, 1685949252.1964657, 1685949252.4976, 1685949252.5983407]",True,,,"[1685949248.9269774, 1685949248.977558, 1685949249.2233896, 1685949249.2916198, 1685949249.3423963, 1685949249.393059]",0.75,15,1685949248.8824637,1,0.75,0.75,0.0
2023-06-05 10:14:16.961049,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949259.2172043, 1685949259.6686583, 1685949259.769381, 1685949259.870077, 1685949259.9708664, 1685949260.0715067, 1685949260.172218, 1685949260.2729201, 1685949260.3736618, 1685949260.474371, 1685949260.5750937, 1685949260.675807, 1685949260.7765145, 1685949260.8772528, 1685949260.9778953, 1685949261.078521, 1685949261.1792045, 1685949261.2799027, 1685949261.3806086, 1685949261.4813654, 1685949261.5820491, 1685949261.6827266, 1685949261.783435, 1685949261.884171, 1685949261.984885, 1685949262.0855742]",True,,,"[1685949258.3320737, 1685949258.382674, 1685949258.4335928, 1685949258.4842153, 1685949258.7106547, 1685949258.7612505, 1685949258.8116891, 1685949258.862521, 1685949258.913443, 1685949258.9643257, 1685949259.015255, 1685949259.0659606]",0.75,15,1685949258.331896,1,0.75,0.75,0.0
2023-06-05 10:14:26.448558,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949267.8125343, 1685949267.8886764, 1685949267.9391935, 1685949268.0136678, 1685949268.1121058, 1685949268.175961, 1685949268.2264833, 1685949268.2768812, 1685949268.3274858, 1685949268.3779867, 1685949268.4285073, 1685949268.4791467, 1685949268.529813, 1685949268.580663]",0.75,15,1685949267.812363,0,0.75,0.75,0.0
2023-06-05 10:14:37.692200,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949279.906383, 1685949280.458369, 1685949280.5595944, 1685949280.6606548, 1685949280.7613106, 1685949280.861941, 1685949280.9625978, 1685949281.0632782, 1685949281.164011, 1685949281.2647152, 1685949281.3654513, 1685949281.5663998, 1685949281.667176, 1685949281.7680392, 1685949282.0692496, 1685949282.2701805, 1685949282.4711823, 1685949282.7723272]",True,,,"[1685949279.0561237, 1685949279.1067019, 1685949279.1571405, 1685949279.2076907, 1685949279.2893887, 1685949279.41079, 1685949279.4612627, 1685949279.5117345, 1685949279.5623221, 1685949279.61285, 1685949279.6634068, 1685949279.714056]",0.75,15,1685949279.0559475,1,0.75,0.75,0.0
2023-06-05 10:14:47.137113,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949288.5015652, 1685949288.5520413, 1685949288.6024373, 1685949288.6529317, 1685949288.7033548, 1685949288.7538266, 1685949288.804224, 1685949288.854844, 1685949288.9053442, 1685949288.9559028, 1685949289.0489483, 1685949289.1252913, 1685949289.1758175, 1685949289.2264237, 1685949289.2773013]",0.75,15,1685949288.501394,0,0.75,0.75,0.0
2023-06-05 10:15:03.156815,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949305.5038073, 1685949305.9565113, 1685949306.0573084, 1685949306.1579905, 1685949306.2586882, 1685949306.3593493, 1685949306.4602046, 1685949306.5609665, 1685949306.6615434, 1685949306.7621443, 1685949306.862871, 1685949306.9635763, 1685949307.0643516, 1685949307.165074, 1685949307.2658348, 1685949307.366551, 1685949307.4672303, 1685949307.5678897, 1685949307.6686442, 1685949307.7693832, 1685949307.8701448, 1685949307.9709108, 1685949308.0715914, 1685949308.1753004, 1685949308.2767923]",True,,,"[1685949304.5302277, 1685949304.5812564, 1685949304.631604, 1685949304.7616627, 1685949304.8376894, 1685949304.8881495, 1685949305.0467231, 1685949305.097321, 1685949305.1477144, 1685949305.1982539, 1685949305.252476]",0.75,15,1685949304.530048,1,0.75,0.75,0.0
2023-06-05 10:15:12.634937,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949314.0382924, 1685949314.0892477, 1685949314.1397662, 1685949314.1903536, 1685949314.2408876, 1685949314.2914257, 1685949314.3419404, 1685949314.3928041, 1685949314.4435523, 1685949314.6274903, 1685949314.6779675, 1685949314.728541, 1685949314.779388]",0.75,15,1685949314.0069437,0,0.75,0.75,0.0
2023-06-05 10:15:30.822739,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949333.0443735, 1685949333.496164, 1685949333.5969265, 1685949333.697707, 1685949333.7983842, 1685949333.8990743, 1685949333.9998283, 1685949334.1005745, 1685949334.2013698, 1685949334.302097, 1685949334.4028158, 1685949334.5035915, 1685949334.604341, 1685949334.705099, 1685949335.0066426, 1685949335.1073973, 1685949335.3083227, 1685949335.4089713, 1685949335.7102673]",True,,,"[1685949332.194086, 1685949332.330281, 1685949332.3809154, 1685949332.4528637, 1685949332.5034645, 1685949332.5540473, 1685949332.7771926, 1685949332.8277113, 1685949332.887509]",0.75,15,1685949332.1939225,1,0.75,0.75,0.0
2023-06-05 10:15:40.270972,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949341.6940062, 1685949341.7573047, 1685949341.8382123, 1685949341.8887696, 1685949341.939341, 1685949342.2135935, 1685949342.2642052, 1685949342.3151014, 1685949342.369767, 1685949342.4204118]",0.75,15,1685949341.642368,0,0.75,0.75,0.0
2023-06-05 10:16:00.275789,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949361.6855721, 1685949361.8616207, 1685949361.9683046, 1685949362.2886343, 1685949362.3522632, 1685949362.402846, 1685949362.4534197]",0.75,15,1685949361.6854,0,0.75,0.75,0.0
2023-06-05 10:16:09.937518,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,Lick,"[1685949372.1630383, 1685949372.614739, 1685949372.7157228, 1685949372.8167214, 1685949372.917437, 1685949373.0181508, 1685949373.1188583, 1685949373.219527, 1685949373.3212664, 1685949373.4219465, 1685949373.5226629, 1685949373.623403, 1685949373.724096, 1685949373.8248394, 1685949373.9255402, 1685949374.0262196, 1685949374.1268492, 1685949374.2274935, 1685949374.3282373, 1685949374.4290285, 1685949374.8303857]",True,,,"[1685949371.3974814, 1685949371.4615588, 1685949371.5253274, 1685949371.773924, 1685949371.8244379, 1685949372.010865]",0.75,15,1685949371.3097181,1,0.75,0.75,0.0
2023-06-05 10:16:19.400843,R14,210805011934,pinkPort,Reward,Reward,,,,4.0,,,,,,Reward,3,NoLick,[],True,,,"[1685949380.8036578, 1685949380.8542466, 1685949380.9047167, 1685949380.9553654, 1685949381.0059621, 1685949381.1254265, 1685949381.1760345, 1685949381.226459, 1685949381.276928, 1685949381.3273375, 1685949381.37791, 1685949381.4478512, 1685949381.498508, 1685949381.5490773]",0.75,15,1685949380.773172,0,0.75,0.75,0.0
